NO2,wind_speed,road_dens,pp_dens,earth_no2
28.491667,3.427239,4528.963843,182.568413,0.000059
15.183333,3.801172,4528.963843,182.568413,0.000059
17.187500,4.523990,4528.963843,182.568413,0.000059
33.691667,6.120018,4528.963843,182.568413,0.000059
53.800000,6.283084,4528.963843,182.568413,0.000059
52.437500,4.157898,4528.963843,182.568413,0.000089
31.754167,3.891961,4528.963843,182.568413,0.000077
26.279167,5.859196,4528.963843,182.568413,0.000059
24.791667,2.784733,4528.963843,182.568413,0.000059
24.145833,3.296605,4528.963843,182.568413,0.000065
26.125000,4.992627,4528.963843,182.568413,0.000059
35.162500,6.307264,4528.963843,182.568413,0.000059
40.900000,4.505447,4528.963843,182.568413,0.000059
62.237500,3.873077,4528.963843,182.568413,0.000059
61.775000,5.140571,4528.963843,182.568413,0.000046
43.766667,5.420791,4528.963843,182.568413,0.000059
30.137500,4.886992,4528.963843,182.568413,0.000059
43.762500,4.582376,4528.963843,182.568413,0.000059
41.437500,4.625816,4528.963843,182.568413,0.000059
69.066667,3.760773,4528.963843,182.568413,0.000059
47.350000,3.812835,4528.963843,182.568413,0.000059
48.541667,4.404785,4528.963843,182.568413,0.000059
43.129167,4.904380,4528.963843,182.568413,0.000059
44.800000,5.602291,4528.963843,182.568413,0.000059
38.979167,4.954814,4528.963843,182.568413,0.000059
41.770833,4.854722,4528.963843,182.568413,0.000059
48.695833,4.064631,4528.963843,182.568413,0.000059
44.608333,4.302529,4528.963843,182.568413,0.000059
31.995833,5.153753,4528.963843,182.568413,0.000059
32.704167,4.204765,4528.963843,182.568413,0.000059
28.895833,3.241582,4528.963843,182.568413,0.000059
20.220833,2.020308,4528.963843,182.568413,0.000059
53.158333,5.598512,4528.963843,182.568413,0.000059
50.370833,5.816016,4528.963843,182.568413,0.000059
75.679167,4.072540,4528.963843,182.568413,0.000080
63.991667,4.025552,4528.963843,182.568413,0.000084
47.104167,4.074793,4528.963843,182.568413,0.000059
62.154167,5.427268,4528.963843,182.568413,0.000079
43.212500,5.702966,4528.963843,182.568413,0.000059
30.091667,6.745038,4528.963843,182.568413,0.000118
43.754167,4.501400,4528.963843,182.568413,0.000059
33.183333,6.063327,4528.963843,182.568413,0.000059
30.179167,7.352117,4528.963843,182.568413,0.000059
39.375000,5.931200,4528.963843,182.568413,0.000059
39.558333,4.920051,4528.963843,182.568413,0.000059
53.320833,4.116489,4528.963843,182.568413,0.000059
23.008333,3.639295,4528.963843,182.568413,0.000059
33.212500,3.970320,4528.963843,182.568413,0.000059
62.658333,4.129716,4528.963843,182.568413,0.000059
60.000000,5.099963,4528.963843,182.568413,0.000059
36.145833,5.129953,4528.963843,182.568413,0.000059
72.150000,3.753072,4528.963843,182.568413,0.000059
56.845833,4.158014,4528.963843,182.568413,0.000059
43.225000,4.580119,4528.963843,182.568413,0.000059
35.291667,3.109849,4528.963843,182.568413,0.000059
52.933333,3.443650,4528.963843,182.568413,0.000059
70.874167,4.629642,4528.963843,182.568413,0.000059
43.691667,5.231454,4528.963843,182.568413,0.000059
36.275000,5.277282,4528.963843,182.568413,0.000059
43.958333,5.071914,4528.963843,182.568413,0.000043
55.620833,5.184878,4528.963843,182.568413,0.000111
50.820833,4.524243,4528.963843,182.568413,0.000059
52.787500,4.470329,4528.963843,182.568413,0.000062
48.687500,4.275698,4528.963843,182.568413,0.000067
42.258333,3.152419,4528.963843,182.568413,0.000096
25.004167,5.504992,4528.963843,182.568413,0.000059
38.545833,3.736607,4528.963843,182.568413,0.000059
42.975000,3.954939,4528.963843,182.568413,0.000059
56.658333,4.439565,4528.963843,182.568413,0.000059
44.437500,4.780797,4528.963843,182.568413,0.000059
49.375000,5.230288,4528.963843,182.568413,0.000059
48.675000,4.716465,4528.963843,182.568413,0.000059
40.666667,5.401953,4528.963843,182.568413,0.000059
36.341667,5.474805,4528.963843,182.568413,0.000059
28.604167,4.298329,4528.963843,182.568413,0.000059
27.787500,3.579578,4528.963843,182.568413,0.000059
26.258333,2.932121,4528.963843,182.568413,0.000059
28.608333,1.989958,4528.963843,182.568413,0.000059
32.691667,2.504655,4528.963843,182.568413,0.000046
38.062500,2.566924,4528.963843,182.568413,0.000059
45.516667,2.950081,4528.963843,182.568413,0.000141
48.208333,4.895024,4528.963843,182.568413,0.000063
51.520833,4.937143,4528.963843,182.568413,0.000059
49.183333,5.275298,4528.963843,182.568413,0.000059
39.725000,4.602313,4528.963843,182.568413,0.000233
37.125000,4.843967,4528.963843,182.568413,0.000059
37.583333,2.842630,4528.963843,182.568413,0.000059
47.129167,3.423455,4528.963843,182.568413,0.000059
34.400000,2.324526,4528.963843,182.568413,0.000059
32.095833,2.580433,4528.963843,182.568413,0.000059
29.350000,2.999305,4528.963843,182.568413,0.000059
35.912500,2.805234,4528.963843,182.568413,0.000059
26.350000,2.484262,4528.963843,182.568413,0.000059
31.129167,4.152086,4528.963843,182.568413,0.000059
48.366667,5.180364,4528.963843,182.568413,0.000059
37.416667,3.664744,4528.963843,182.568413,0.000059
29.850000,4.505117,4528.963843,182.568413,0.000059
42.766667,4.839590,4528.963843,182.568413,0.000073
43.033333,4.373239,4528.963843,182.568413,0.000072
47.183333,2.605926,4528.963843,182.568413,0.000059
48.304167,4.383719,4528.963843,182.568413,0.000059
45.991667,4.528323,4528.963843,182.568413,0.000059
35.375000,5.794820,4528.963843,182.568413,0.000065
47.454167,4.036592,4528.963843,182.568413,0.000074
53.329167,4.710280,4528.963843,182.568413,0.000056
42.645833,3.511037,4528.963843,182.568413,0.000079
52.566667,5.012388,4528.963843,182.568413,0.000059
42.404167,4.824690,4528.963843,182.568413,0.000059
41.225000,4.503221,4528.963843,182.568413,0.000064
35.025000,6.883801,4528.963843,182.568413,0.000048
29.000000,7.337774,4528.963843,182.568413,0.000059
29.262500,5.040489,4528.963843,182.568413,0.000040
30.341667,6.248841,4528.963843,182.568413,0.000059
66.504167,3.500819,4528.963843,182.568413,0.000036
32.091667,3.538412,4528.963843,182.568413,0.000059
41.562500,4.707489,4528.963843,182.568413,0.000059
39.133333,2.267482,4528.963843,182.568413,0.000059
42.804167,2.371271,4528.963843,182.568413,0.000059
48.741667,3.419495,4528.963843,182.568413,0.000050
46.775833,4.001289,4528.963843,182.568413,0.000059
65.333333,3.309523,4528.963843,182.568413,0.000059
43.641667,3.098530,4528.963843,182.568413,0.000059
40.291667,4.930534,4528.963843,182.568413,0.000059
43.008333,4.965667,4528.963843,182.568413,0.000059
70.400000,3.176886,4528.963843,182.568413,0.000059
42.245833,2.480772,4528.963843,182.568413,0.000059
39.545833,2.996640,4528.963843,182.568413,0.000059
51.129167,3.200749,4528.963843,182.568413,0.000067
41.095833,7.009414,4528.963843,182.568413,0.000137
41.591667,9.126018,4528.963843,182.568413,0.000059
39.187500,7.966139,4528.963843,182.568413,0.000059
39.229167,5.552092,4528.963843,182.568413,0.000059
52.100000,3.974790,4528.963843,182.568413,0.000059
37.670833,4.664671,4528.963843,182.568413,0.000059
52.454167,3.372306,4528.963843,182.568413,0.000059
48.791667,3.098637,4528.963843,182.568413,0.000059
42.095833,3.988940,4528.963843,182.568413,0.000059
52.716667,4.025530,4528.963843,182.568413,0.000036
68.233333,7.711621,4528.963843,182.568413,0.000059
58.212500,6.288001,4528.963843,182.568413,0.000059
28.679167,11.256001,4528.963843,182.568413,0.000059
43.991667,6.764927,4528.963843,182.568413,0.000059
42.066667,5.223010,4528.963843,182.568413,0.000059
53.545833,3.957733,4528.963843,182.568413,0.000070
56.387500,3.257890,4528.963843,182.568413,0.000086
56.854167,1.770527,4528.963843,182.568413,0.000055
53.137500,1.341212,4528.963843,182.568413,0.000077
66.404167,2.996321,4528.963843,182.568413,0.000059
63.970833,3.350732,4528.963843,182.568413,0.000090
59.162500,3.488096,4528.963843,182.568413,0.000042
52.741667,3.401185,4528.963843,182.568413,0.000062
58.308333,2.747264,4528.963843,182.568413,0.000050
49.220833,2.766071,4528.963843,182.568413,0.000047
45.433333,3.865253,4528.963843,182.568413,0.000059
52.833333,2.822352,4528.963843,182.568413,0.000059
50.800000,4.623064,4528.963843,182.568413,0.000059
47.945833,6.622036,4528.963843,182.568413,0.000059
52.858333,7.613374,4528.963843,182.568413,0.000059
56.329167,3.372110,4528.963843,182.568413,0.000059
63.954167,2.869200,4528.963843,182.568413,0.000059
50.166667,4.720822,4528.963843,182.568413,0.000059
54.770833,2.937696,4528.963843,182.568413,0.000041
56.458333,2.584289,4528.963843,182.568413,0.000059
61.716667,3.498587,4528.963843,182.568413,0.000059
58.762500,4.776694,4528.963843,182.568413,0.000089
70.233333,2.463569,4528.963843,182.568413,0.000059
55.900000,5.841389,4528.963843,182.568413,0.000054
49.695833,9.083187,4528.963843,182.568413,0.000059
49.366667,5.436779,4528.963843,182.568413,0.000059
39.779167,3.248108,4528.963843,182.568413,0.000059
52.925000,5.800945,4528.963843,182.568413,0.000059
44.445833,5.275854,4528.963843,182.568413,0.000026
63.983333,3.749950,4528.963843,182.568413,0.000059
49.050000,3.644554,4528.963843,182.568413,0.000059
79.483333,3.882898,4528.963843,182.568413,0.000053
63.504167,3.475893,4528.963843,182.568413,0.000059
56.404167,3.496633,4528.963843,182.568413,0.000059
58.779167,5.454858,4528.963843,182.568413,0.000059
39.575000,6.596124,4528.963843,182.568413,0.000059
60.137500,5.144217,4528.963843,182.568413,0.000059
54.900000,2.219935,4528.963843,182.568413,0.000043
57.350000,2.587241,4528.963843,182.568413,0.000059
56.770833,2.613014,4528.963843,182.568413,0.000067
62.816667,2.292589,4528.963843,182.568413,0.000059
58.458333,2.431196,4528.963843,182.568413,0.000059
59.033333,2.036651,4528.963843,182.568413,0.000069
42.370833,2.428756,4528.963843,182.568413,0.000059
48.375000,3.037953,4528.963843,182.568413,0.000059
48.920833,3.222890,4528.963843,182.568413,0.000059
48.541667,4.126868,4528.963843,182.568413,0.000038
46.458333,3.957839,4528.963843,182.568413,0.000043
55.375000,3.763713,4528.963843,182.568413,0.000053
52.083333,2.957074,4528.963843,182.568413,0.000067
55.208333,2.804597,4528.963843,182.568413,0.000058
60.437500,2.668531,4528.963843,182.568413,0.000049
52.183333,2.528884,4528.963843,182.568413,0.000055
48.141667,1.721890,4528.963843,182.568413,0.000061
48.854167,2.218869,4528.963843,182.568413,0.000063
56.879167,2.456731,4528.963843,182.568413,0.000093
45.141667,3.198541,4528.963843,182.568413,0.000084
40.775000,2.828430,4528.963843,182.568413,0.000059
47.379167,3.211508,4528.963843,182.568413,0.000059
41.783333,2.764465,4528.963843,182.568413,0.000059
49.237500,2.972162,4528.963843,182.568413,0.000059
49.762500,2.368199,4528.963843,182.568413,0.000058
41.358333,4.050541,4528.963843,182.568413,0.000059
28.604167,4.583003,4528.963843,182.568413,0.000059
31.662500,2.293783,4528.963843,182.568413,0.000059
44.258333,2.229560,4528.963843,182.568413,0.000071
40.791667,2.772343,4528.963843,182.568413,0.000078
32.325000,2.969637,4528.963843,182.568413,0.000059
35.720833,3.100308,4528.963843,182.568413,0.000059
32.254167,4.690344,4528.963843,182.568413,0.000059
32.212500,3.763709,4528.963843,182.568413,0.000059
55.754167,3.016603,4528.963843,182.568413,0.000039
59.208333,5.083305,4528.963843,182.568413,0.000059
22.712500,3.733766,4528.963843,182.568413,0.000034
54.787500,2.346486,4528.963843,182.568413,0.000090
57.508333,2.091737,4528.963843,182.568413,0.000059
77.341667,2.698518,4528.963843,182.568413,0.000059
53.204167,4.068185,4528.963843,182.568413,0.000102
46.679167,4.728150,4528.963843,182.568413,0.000059
17.150000,4.166072,4528.963843,182.568413,0.000059
32.120833,3.101003,4528.963843,182.568413,0.000059
39.600000,3.884771,4528.963843,182.568413,0.000059
35.308333,3.181645,4528.963843,182.568413,0.000059
32.979167,4.403649,4528.963843,182.568413,0.000059
41.366667,3.123145,4528.963843,182.568413,0.000059
44.503750,3.693674,4528.963843,182.568413,0.000068
50.224167,3.299676,4528.963843,182.568413,0.000059
33.320833,3.346761,4528.963843,182.568413,0.000059
29.200000,2.499027,4528.963843,182.568413,0.000059
40.600000,3.973130,4528.963843,182.568413,0.000059
50.516667,3.860445,4528.963843,182.568413,0.000045
64.654167,2.762711,4528.963843,182.568413,0.000063
61.620833,2.398638,4528.963843,182.568413,0.000108
68.104167,3.104966,4528.963843,182.568413,0.000038
49.241667,3.276127,4528.963843,182.568413,0.000054
61.070833,2.660174,4528.963843,182.568413,0.000144
43.816667,3.169279,4528.963843,182.568413,0.000080
60.166667,1.910835,4528.963843,182.568413,0.000113
64.466667,2.324589,4528.963843,182.568413,0.000051
43.675000,4.807368,4528.963843,182.568413,0.000059
33.516667,2.732972,4528.963843,182.568413,0.000059
45.566667,2.328320,4528.963843,182.568413,0.000149
29.850000,3.730435,4528.963843,182.568413,0.000059
34.475000,3.499989,4528.963843,182.568413,0.000197
40.825000,5.971754,4528.963843,182.568413,0.000059
31.983333,3.833861,4528.963843,182.568413,0.000059
43.654167,3.411084,4528.963843,182.568413,0.000066
56.933333,3.149983,4528.963843,182.568413,0.000129
50.083333,2.137957,4528.963843,182.568413,0.000074
57.916667,2.239601,4528.963843,182.568413,0.000059
31.354167,2.279426,4528.963843,182.568413,0.000059
50.566667,5.195473,4528.963843,182.568413,0.000141
53.345833,3.042464,4528.963843,182.568413,0.000059
50.908333,5.395751,4528.963843,182.568413,0.000072
36.216667,4.982322,4528.963843,182.568413,0.000059
31.945833,3.346239,4528.963843,182.568413,0.000155
41.814167,2.896808,4528.963843,182.568413,0.000059
41.121250,4.793772,4528.963843,182.568413,0.000059
27.741667,4.718519,4528.963843,182.568413,0.000057
34.375000,3.418061,4528.963843,182.568413,0.000065
33.979167,3.603276,4528.963843,182.568413,0.000053
37.829167,3.687427,4528.963843,182.568413,0.000054
27.237500,3.532333,4528.963843,182.568413,0.000063
40.795833,3.107713,4528.963843,182.568413,0.000075
37.212500,2.632106,4528.963843,182.568413,0.000123
54.754167,2.139000,4528.963843,182.568413,0.000108
89.854167,1.997317,4528.963843,182.568413,0.000099
64.291667,2.348402,4528.963843,182.568413,0.000068
56.458333,2.049014,4528.963843,182.568413,0.000102
64.445833,1.783204,4528.963843,182.568413,0.000108
67.887500,1.796938,4528.963843,182.568413,0.000059
36.220833,2.194783,4528.963843,182.568413,0.000059
33.341667,2.487692,4528.963843,182.568413,0.000059
44.675000,2.287587,4528.963843,182.568413,0.000059
33.262500,4.581720,4528.963843,182.568413,0.000160
29.745833,4.778787,4528.963843,182.568413,0.000059
41.791667,3.571642,4528.963843,182.568413,0.000059
52.487500,3.642833,4528.963843,182.568413,0.000059
42.087500,2.175196,4528.963843,182.568413,0.000059
65.529167,2.849389,4528.963843,182.568413,0.000059
85.729167,3.449333,4528.963843,182.568413,0.000059
49.587500,2.133662,4528.963843,182.568413,0.000059
42.732500,6.796335,4528.963843,182.568413,0.000059
51.286667,3.664871,4528.963843,182.568413,0.000059
54.158333,2.437367,4528.963843,182.568413,0.000059
62.466667,1.495214,4528.963843,182.568413,0.000090
44.975000,4.078270,4528.963843,182.568413,0.000059
50.866667,4.065835,4528.963843,182.568413,0.000059
6.765833,4.591715,4128.113916,111.449802,0.000059
11.571667,3.552174,4128.113916,111.449802,0.000059
10.445833,2.933955,4128.113916,111.449802,0.000059
13.958333,2.678383,4128.113916,111.449802,0.000059
18.750000,3.080016,4128.113916,111.449802,0.000059
11.016667,1.534425,4128.113916,111.449802,0.000059
17.833333,3.324206,4128.113916,111.449802,0.000059
10.666667,4.243614,4128.113916,111.449802,0.000059
15.095833,3.624744,4128.113916,111.449802,0.000059
10.470833,2.483112,4128.113916,111.449802,0.000059
20.354167,2.740547,4128.113916,111.449802,0.000059
17.666667,2.027621,4128.113916,111.449802,0.000059
17.637500,1.921884,4128.113916,111.449802,0.000059
17.829167,2.477843,4128.113916,111.449802,0.000059
26.737500,4.990719,4128.113916,111.449802,0.000059
19.325000,3.819562,4128.113916,111.449802,0.000059
11.966667,3.175486,4128.113916,111.449802,0.000059
16.504167,1.802443,4128.113916,111.449802,0.000059
32.079167,1.584001,4128.113916,111.449802,0.000059
29.754167,5.605716,4128.113916,111.449802,0.000059
17.500000,4.328928,4128.113916,111.449802,0.000059
18.616667,2.355083,4128.113916,111.449802,0.000059
31.045833,2.306286,4128.113916,111.449802,0.000059
30.079167,3.017232,4128.113916,111.449802,0.000059
20.933333,2.617005,4128.113916,111.449802,0.000059
20.779167,2.621934,4128.113916,111.449802,0.000059
23.325000,2.765103,4128.113916,111.449802,0.000059
16.279167,2.857701,4128.113916,111.449802,0.000098
24.108333,2.845995,4128.113916,111.449802,0.000059
22.116667,4.797093,4128.113916,111.449802,0.000059
17.416667,4.800824,4128.113916,111.449802,0.000059
9.887500,2.998782,4128.113916,111.449802,0.000059
15.827917,4.001492,4128.113916,111.449802,0.000119
6.853333,3.899827,4128.113916,111.449802,0.000059
13.007143,3.159983,4128.113916,111.449802,0.000059
18.920833,2.261609,4128.113916,111.449802,0.000059
6.804167,5.351637,4128.113916,111.449802,0.000099
4.670417,3.444617,4128.113916,111.449802,0.000082
5.308750,3.842437,4128.113916,111.449802,0.000046
6.187500,4.460751,4128.113916,111.449802,0.000058
5.220833,4.648320,4128.113916,111.449802,0.000059
3.379167,2.814335,4128.113916,111.449802,0.000059
5.220833,2.592211,4128.113916,111.449802,0.000059
5.162500,3.358575,4128.113916,111.449802,0.000059
5.820833,3.126337,4128.113916,111.449802,0.000059
4.520833,2.678470,4128.113916,111.449802,0.000059
3.087500,3.448985,4128.113916,111.449802,0.000059
5.729167,3.714881,4128.113916,111.449802,0.000059
10.350000,3.910393,4128.113916,111.449802,0.000085
11.625000,4.250814,4128.113916,111.449802,0.000059
7.512500,4.426084,4128.113916,111.449802,0.000059
5.879167,4.535469,4128.113916,111.449802,0.000059
5.845833,2.060046,4128.113916,111.449802,0.000059
3.945833,4.973938,4128.113916,111.449802,0.000059
4.970833,1.668484,4128.113916,111.449802,0.000059
8.266667,2.035291,4128.113916,111.449802,0.000059
8.595833,4.466038,4128.113916,111.449802,0.000059
17.016667,4.314257,4128.113916,111.449802,0.000059
12.491667,5.247147,4128.113916,111.449802,0.000059
7.741667,5.111291,4128.113916,111.449802,0.000059
8.841667,4.021008,4128.113916,111.449802,0.000059
6.120833,4.530853,4128.113916,111.449802,0.000059
9.537500,6.178448,4128.113916,111.449802,0.000059
10.054167,4.849139,4128.113916,111.449802,0.000059
7.883333,5.693647,4128.113916,111.449802,0.000059
6.770833,4.451985,4128.113916,111.449802,0.000059
5.737500,3.810970,4128.113916,111.449802,0.000059
7.975000,4.354082,4128.113916,111.449802,0.000059
7.870833,2.708103,4128.113916,111.449802,0.000059
17.420833,2.672440,4128.113916,111.449802,0.000107
13.595833,3.982190,4128.113916,111.449802,0.000093
14.537500,4.920106,4128.113916,111.449802,0.000059
14.787500,3.985431,4128.113916,111.449802,0.000059
6.839167,2.447947,4128.113916,111.449802,0.000059
7.079167,3.396604,4128.113916,111.449802,0.000059
4.650000,3.789207,4128.113916,111.449802,0.000059
4.404167,4.476706,4128.113916,111.449802,0.000059
12.895833,6.069875,4128.113916,111.449802,0.000059
15.016667,6.067429,4128.113916,111.449802,0.000059
8.908333,4.299746,4128.113916,111.449802,0.000089
17.666667,3.926970,4128.113916,111.449802,0.000077
16.575000,5.805785,4128.113916,111.449802,0.000059
13.483333,2.733090,4128.113916,111.449802,0.000059
13.754167,3.273466,4128.113916,111.449802,0.000065
15.416667,4.954695,4128.113916,111.449802,0.000059
21.150000,6.266477,4128.113916,111.449802,0.000059
16.550000,4.578992,4128.113916,111.449802,0.000059
11.570833,3.883996,4128.113916,111.449802,0.000059
6.720833,5.206367,4128.113916,111.449802,0.000046
5.670833,5.377481,4128.113916,111.449802,0.000059
5.295833,5.009988,4128.113916,111.449802,0.000059
12.725000,4.533601,4128.113916,111.449802,0.000059
12.037500,4.593769,4128.113916,111.449802,0.000059
14.704167,3.638709,4128.113916,111.449802,0.000059
12.208333,3.785045,4128.113916,111.449802,0.000059
10.766667,4.357828,4128.113916,111.449802,0.000059
8.370833,4.914583,4128.113916,111.449802,0.000059
15.554167,5.717819,4128.113916,111.449802,0.000059
8.366667,5.051795,4128.113916,111.449802,0.000059
6.762500,4.834768,4128.113916,111.449802,0.000059
8.129167,4.145760,4128.113916,111.449802,0.000059
8.650000,4.366745,4128.113916,111.449802,0.000059
13.991667,5.125444,4128.113916,111.449802,0.000059
16.858333,4.295371,4128.113916,111.449802,0.000059
9.270833,3.132391,4128.113916,111.449802,0.000059
17.304167,1.739751,4128.113916,111.449802,0.000059
14.066667,5.581619,4128.113916,111.449802,0.000059
12.195833,5.613789,4128.113916,111.449802,0.000059
15.729167,4.027257,4128.113916,111.449802,0.000080
8.966667,4.048830,4128.113916,111.449802,0.000084
8.966667,4.126458,4128.113916,111.449802,0.000059
13.404167,5.521603,4128.113916,111.449802,0.000079
13.254167,5.799941,4128.113916,111.449802,0.000059
7.912500,6.807458,4128.113916,111.449802,0.000118
9.195833,4.552213,4128.113916,111.449802,0.000059
7.862500,5.990782,4128.113916,111.449802,0.000059
12.712500,7.383492,4128.113916,111.449802,0.000059
20.475000,5.916477,4128.113916,111.449802,0.000059
14.675000,4.916882,4128.113916,111.449802,0.000059
11.620833,4.032217,4128.113916,111.449802,0.000059
10.200000,3.591685,4128.113916,111.449802,0.000059
19.012500,3.971557,4128.113916,111.449802,0.000059
23.050000,4.100422,4128.113916,111.449802,0.000059
14.579167,5.076863,4128.113916,111.449802,0.000059
15.268750,5.156089,4128.113916,111.449802,0.000059
18.801667,3.725538,4128.113916,111.449802,0.000059
22.954167,4.085558,4128.113916,111.449802,0.000059
17.171250,4.542805,4128.113916,111.449802,0.000059
16.061667,2.946707,4128.113916,111.449802,0.000059
20.970833,3.473123,4128.113916,111.449802,0.000059
28.712500,4.584276,4128.113916,111.449802,0.000059
12.679167,5.181043,4128.113916,111.449802,0.000059
17.333333,5.212492,4128.113916,111.449802,0.000059
22.583333,4.987102,4128.113916,111.449802,0.000043
16.020833,5.234762,4128.113916,111.449802,0.000111
19.879167,4.699074,4128.113916,111.449802,0.000059
11.144167,4.567662,4128.113916,111.449802,0.000062
15.410833,4.348243,4128.113916,111.449802,0.000067
17.966667,3.112052,4128.113916,111.449802,0.000096
18.900000,5.544339,4128.113916,111.449802,0.000059
14.520833,4.151126,4128.113916,111.449802,0.000059
19.079167,3.970766,4128.113916,111.449802,0.000059
18.683333,4.457809,4128.113916,111.449802,0.000059
15.045833,4.813532,4128.113916,111.449802,0.000059
13.620833,5.252878,4128.113916,111.449802,0.000059
20.833333,4.864885,4128.113916,111.449802,0.000059
13.266667,5.411407,4128.113916,111.449802,0.000059
11.383333,5.634429,4128.113916,111.449802,0.000059
17.541667,4.172406,4128.113916,111.449802,0.000059
15.983333,3.673763,4128.113916,111.449802,0.000059
10.845833,3.089006,4128.113916,111.449802,0.000059
14.233333,1.846831,4128.113916,111.449802,0.000059
12.302083,2.461867,4128.113916,111.449802,0.000046
14.816667,2.432113,4128.113916,111.449802,0.000059
18.220833,2.958686,4128.113916,111.449802,0.000141
19.695833,4.982242,4128.113916,111.449802,0.000063
17.191667,4.806072,4128.113916,111.449802,0.000059
21.287500,5.228606,4128.113916,111.449802,0.000059
13.437500,4.549502,4128.113916,111.449802,0.000233
12.758333,4.785926,4128.113916,111.449802,0.000059
12.954167,2.807640,4128.113916,111.449802,0.000059
11.787500,3.328981,4128.113916,111.449802,0.000059
14.029167,2.420428,4128.113916,111.449802,0.000059
15.933333,2.508853,4128.113916,111.449802,0.000059
8.670833,3.019559,4128.113916,111.449802,0.000059
12.608333,2.867358,4128.113916,111.449802,0.000059
9.195833,2.639270,4128.113916,111.449802,0.000059
15.700000,4.213415,4128.113916,111.449802,0.000059
15.037500,5.162813,4128.113916,111.449802,0.000059
13.395833,3.745838,4128.113916,111.449802,0.000059
13.112500,4.516312,4128.113916,111.449802,0.000059
9.075000,4.809497,4128.113916,111.449802,0.000073
7.816667,4.353989,4128.113916,111.449802,0.000072
11.141667,2.531540,4128.113916,111.449802,0.000059
13.233333,4.420819,4128.113916,111.449802,0.000059
11.587500,4.319780,4128.113916,111.449802,0.000059
13.750000,5.863261,4128.113916,111.449802,0.000065
11.300000,4.265851,4128.113916,111.449802,0.000074
7.433333,4.758402,4128.113916,111.449802,0.000056
28.304167,3.696564,4128.113916,111.449802,0.000079
8.620833,5.146400,4128.113916,111.449802,0.000059
15.062500,4.891921,4128.113916,111.449802,0.000059
11.954167,4.638077,4128.113916,111.449802,0.000064
17.308333,6.952456,4128.113916,111.449802,0.000048
14.608333,7.471612,4128.113916,111.449802,0.000059
9.866667,5.037575,4128.113916,111.449802,0.000040
10.337500,6.278571,4128.113916,111.449802,0.000059
14.987500,3.572398,4128.113916,111.449802,0.000036
8.545833,3.655386,4128.113916,111.449802,0.000059
6.962500,4.857753,4128.113916,111.449802,0.000059
9.391667,2.366948,4128.113916,111.449802,0.000059
11.825000,2.726316,4128.113916,111.449802,0.000059
7.887500,3.432428,4128.113916,111.449802,0.000050
7.920833,3.953240,4128.113916,111.449802,0.000059
7.041667,3.446226,4128.113916,111.449802,0.000059
10.508333,3.212096,4128.113916,111.449802,0.000059
9.445833,4.940852,4128.113916,111.449802,0.000059
7.216667,4.888324,4128.113916,111.449802,0.000059
7.820833,3.358939,4128.113916,111.449802,0.000059
13.725000,2.506826,4128.113916,111.449802,0.000059
9.441667,3.217466,4128.113916,111.449802,0.000059
9.841667,3.279905,4128.113916,111.449802,0.000067
11.137500,6.841376,4128.113916,111.449802,0.000137
12.487500,9.233989,4128.113916,111.449802,0.000059
17.058333,8.074900,4128.113916,111.449802,0.000059
13.379167,5.616531,4128.113916,111.449802,0.000059
13.675000,3.985390,4128.113916,111.449802,0.000059
6.008333,4.632872,4128.113916,111.449802,0.000059
8.120833,3.529133,4128.113916,111.449802,0.000059
8.183333,3.180121,4128.113916,111.449802,0.000059
15.941667,4.244054,4128.113916,111.449802,0.000059
5.075000,4.191576,4128.113916,111.449802,0.000036
13.225000,7.719240,4128.113916,111.449802,0.000059
10.675000,6.476414,4128.113916,111.449802,0.000059
5.412500,11.327449,4128.113916,111.449802,0.000059
8.883333,6.679082,4128.113916,111.449802,0.000059
9.883333,5.294756,4128.113916,111.449802,0.000059
12.945833,4.058425,4128.113916,111.449802,0.000070
13.520833,3.143114,4128.113916,111.449802,0.000086
15.095833,1.838183,4128.113916,111.449802,0.000055
14.237500,1.304514,4128.113916,111.449802,0.000077
11.066667,3.030786,4128.113916,111.449802,0.000059
7.137500,3.350606,4128.113916,111.449802,0.000090
8.504167,3.408060,4128.113916,111.449802,0.000042
12.145833,3.523774,4128.113916,111.449802,0.000062
5.920833,2.758528,4128.113916,111.449802,0.000050
9.091667,2.903686,4128.113916,111.449802,0.000047
10.416667,3.887772,4128.113916,111.449802,0.000059
10.445833,2.891064,4128.113916,111.449802,0.000059
14.320833,4.819339,4128.113916,111.449802,0.000059
11.391667,6.635424,4128.113916,111.449802,0.000059
11.775000,7.634231,4128.113916,111.449802,0.000059
13.991667,3.182462,4128.113916,111.449802,0.000059
10.641667,2.852515,4128.113916,111.449802,0.000059
9.991667,4.710202,4128.113916,111.449802,0.000059
8.475000,2.979715,4128.113916,111.449802,0.000041
15.500000,2.864336,4128.113916,111.449802,0.000059
13.275000,3.425860,4128.113916,111.449802,0.000059
14.558333,4.789637,4128.113916,111.449802,0.000089
13.158333,2.604635,4128.113916,111.449802,0.000059
7.741667,5.809962,4128.113916,111.449802,0.000054
4.191667,9.102621,4128.113916,111.449802,0.000059
6.470833,5.339295,4128.113916,111.449802,0.000059
5.600000,3.209155,4128.113916,111.449802,0.000059
7.116667,5.788452,4128.113916,111.449802,0.000059
8.108333,5.331200,4128.113916,111.449802,0.000026
